Date_clean,Month,Year,Type,Country,Activity,Sex,Age,Injury,Fatal,Species,nombre,name,nom,iso2,iso3,phone_code
2003-06-30,6,2003,Unprovoked,United States of America,surf,M,17.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2003-06-26,6,2003,Unprovoked,United States of America,surf,M,15.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2003-06-24,6,2003,Unprovoked,United States of America,swimming,M,60.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2003-06-19,6,2003,Unprovoked,United States of America,surf,M,33.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2003-06-08,6,2003,Unprovoked,United States of America,surf,,15.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2003-05-25,5,2003,Unprovoked,United States of America,surf,M,18.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2003-05-10,5,2003,Unprovoked,United States of America,swimming,M,20.0,injury,N,grey reef shark,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2003-05-03,5,2003,Unprovoked,United States of America,walking,F,9.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2003-04-25,4,2003,Unprovoked,Brazil,swimming,M,16.0,injury,N,,Brasil,Brazil,Brésil,BR,BRA,55
2003-04-23,4,2003,Unprovoked,Brazil,swimming,M,7.0,injury,N,,Brasil,Brazil,Brésil,BR,BRA,55
2003-04-21,4,2003,Unprovoked,United States of America,surf,M,17.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2003-04-11,4,2003,Unprovoked,Venezuela,surf,M,28.0,injury,N,mako,Venezuela,Venezuela,Venezuela,VE,VEN,58
2003-04-09,4,2003,Unprovoked,United States of America,surf,M,,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2003-04-04,4,2003,Unprovoked,United States of America,surf,M,50.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2003-02-15,2,2003,Unprovoked,Australia,walking,M,37.0,injury,N,,Australia,Australia,Australie,AU,AUS,61
2003-02-15,2,2003,Unprovoked,United States of America,swimming,M,54.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2003-02-11,2,2003,Unprovoked,Australia,swimming,M,24.0,injury,N,nurse,Australia,Australia,Australie,AU,AUS,61
2003-01-03,1,2003,Unprovoked,Costa Rica,surf,M,,injury,N,bull,Costa Rica,Costa Rica,Costa Rica,CR,CRI,506
2003-01-02,1,2003,Unprovoked,Australia,surf,F,,no injury,N,bronze whaler,Australia,Australia,Australie,AU,AUS,61
2002-12-24,12,2002,Unprovoked,South Africa,diving,M,25.0,injury,N,white,Sudáfrica,South Africa,Afrique du Sud,ZA,ZAF,27
2002-12-21,12,2002,Unprovoked,Australia,diving,M,26.0,injury,N,wobbegong,Australia,Australia,Australie,AU,AUS,61
2002-12-20,12,2002,Invalid,Australia,swimming,M,11.0,injury,,grey reef shark,Australia,Australia,Australie,AU,AUS,61
2002-12-01,12,2002,Unprovoked,Brazil,surf,M,19.0,fatal,Y,,Brasil,Brazil,Brésil,BR,BRA,55
2002-11-17,11,2002,Unprovoked,United States of America,swimming,F,34.0,injury,N,grey reef shark,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2002-11-11,11,2002,Unprovoked,United States of America,surf,M,21.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2002-11-02,11,2002,Unprovoked,United States of America,surf,M,16.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2002-10-30,10,2002,Unprovoked,United States of America,swimming,F,60.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2002-10-14,10,2002,Unprovoked,Brazil,swimming,M,36.0,fatal,Y,bull,Brasil,Brazil,Brésil,BR,BRA,55
2002-10-11,10,2002,Unprovoked,United States of America,surf,M,21.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2002-09-27,9,2002,Unprovoked,United States of America,fishing,M,55.0,no injury,N,blacktip,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2002-09-27,9,2002,Provoked,United States of America,fishing,M,,injury,N,blacktip,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2002-09-27,9,2002,Provoked,Tonga,swimming,M,,injury,N,tiger,Tonga,Tonga,Tonga,TO,TON,676
2002-09-21,9,2002,Unprovoked,United States of America,surf,M,24.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2002-09-21,9,2002,Unprovoked,United States of America,surf,M,35.0,no injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2002-09-16,9,2002,Unprovoked,Brazil,swimming,M,19.0,injury,N,bull,Brasil,Brazil,Brésil,BR,BRA,55
2002-09-13,9,2002,Unprovoked,South Africa,surf,M,47.0,no injury,N,white,Sudáfrica,South Africa,Afrique du Sud,ZA,ZAF,27
2002-09-05,9,2002,Provoked,United States of America,walking,M,36.0,injury,N,hammerhead,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2002-08-28,8,2002,Unprovoked,United States of America,surf,M,16.0,injury,N,tiger,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2002-08-17,8,2002,Unprovoked,United States of America,swimming,F,29.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2002-08-11,8,2002,Unprovoked,United States of America,surf,M,15.0,injury,N,nurse,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2002-08-06,8,2002,Provoked,United Kingdom,diving,M,30.0,injury,N,tiger,Reino Unido,United Kingdom,Royaume-Uni,GB,GBR,44
2002-07-20,7,2002,Unprovoked,United States of America,swimming,F,15.0,injury,N,bull,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2002-07-10,7,2002,Provoked,United States of America,surf,M,19.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2002-07-09,7,2002,Provoked,United States of America,fishing,M,41.0,injury,Y,mako,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2002-07-10,7,2002,Unprovoked,Brazil,surf,M,22.0,injury,N,bull,Brasil,Brazil,Brésil,BR,BRA,55
2002-07-04,7,2002,Unprovoked,United States of America,standing,F,9.0,injury,N,bull,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2002-06-20,6,2002,Unprovoked,Australia,surf,M,30.0,injury,N,,Australia,Australia,Australie,AU,AUS,61
2002-06-20,6,2002,Unprovoked,United States of America,swimming,F,11.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2002-06-11,6,2002,Unprovoked,United States of America,surf,,,no injury,N,tiger,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2002-06-03,6,2002,Unprovoked,South Africa,diving,M,50.0,injury,N,,Sudáfrica,South Africa,Afrique du Sud,ZA,ZAF,27
2002-05-31,5,2002,Unprovoked,United States of America,surf,M,24.0,injury,N,white,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2002-05-22,5,2002,Provoked,United States of America,fishing,M,55.0,injury,N,blacktip,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2002-05-22,5,2002,Unprovoked,United States of America,swimming,M,35.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2002-05-21,5,2002,Unprovoked,Costa Rica,surf,M,,injury,N,bull,Costa Rica,Costa Rica,Costa Rica,CR,CRI,506
2002-05-10,5,2002,Unprovoked,Brazil,surf,M,40.0,injury,N,,Brasil,Brazil,Brésil,BR,BRA,55
2002-05-07,5,2002,Provoked,Australia,fishing,M,20.0,injury,N,,Australia,Australia,Australie,AU,AUS,61
2002-04-30,4,2002,Unprovoked,Australia,diving,M,23.0,fatal,Y,white,Australia,Australia,Australie,AU,AUS,61
2002-04-21,4,2002,Invalid,Australia,fishing,M,52.0,injury,,,Australia,Australia,Australie,AU,AUS,61
2002-04-12,4,2002,Unprovoked,Australia,swimming,M,45.0,injury,N,,Australia,Australia,Australie,AU,AUS,61
2002-04-09,4,2002,Unprovoked,Bahamas,standing,M,43.0,injury,N,bull,Bahamas,Bahamas,Bahamas,BS,BHS,1 242
2002-04-02,4,2002,Unprovoked,United States of America,walking,M,41.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2002-03-25,3,2002,Unprovoked,United States of America,surf,M,17.0,injury,N,tiger,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2002-03-24,3,2002,Unprovoked,Brazil,swimming,M,16.0,fatal,Y,,Brasil,Brazil,Brésil,BR,BRA,55
2002-03-15,3,2002,Unprovoked,United States of America,diving,M,39.0,injury,N,nurse,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2002-03-03,3,2002,Invalid,New Caledonia,fishing,M,44.0,fatal,,,Nueva Caledonia,New Caledonia,Nouvelle-Calédonie,NC,NCL,687
2002-02-07,2,2002,Boating,Australia,boating,M,35.0,injury,N,,Australia,Australia,Australie,AU,AUS,61
2002-01-30,1,2002,Unprovoked,Australia,surf,M,20.0,injury,N,tiger,Australia,Australia,Australie,AU,AUS,61
2002-01-04,1,2002,Unprovoked,South Africa,fishing,M,16.0,injury,N,bull,Sudáfrica,South Africa,Afrique du Sud,ZA,ZAF,27
2002-01-01,1,2002,Unprovoked,South Africa,surf,M,26.0,injury,N,,Sudáfrica,South Africa,Afrique du Sud,ZA,ZAF,27
2002-01-01,1,2002,Unprovoked,United States of America,diving,M,35.0,injury,N,tiger,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2001-12-21,12,2001,Invalid,Australia,surf,M,36.0,no injury,N,,Australia,Australia,Australie,AU,AUS,61
2001-11-23,11,2001,Unprovoked,Australia,surf,M,49.0,no injury,N,bronze whaler,Australia,Australia,Australie,AU,AUS,61
2001-11-14,11,2001,Unprovoked,United States of America,surf,,,no injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2001-10-07,10,2001,Unprovoked,South Africa,boating,M,,no injury,N,mako,Sudáfrica,South Africa,Afrique du Sud,ZA,ZAF,27
2001-10-02,10,2001,Unprovoked,Australia,diving,F,20.0,injury,N,bronze whaler,Australia,Australia,Australie,AU,AUS,61
2001-09-30,9,2001,Unprovoked,Mexico,surf,M,26.0,injury,N,tiger,México,Mexico,Mexique,MX,MEX,52
2001-09-24,9,2001,Provoked,United States of America,surf,M,21.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2001-09-16,9,2001,Invalid,United States of America,diving,M,42.0,fatal,Y,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2001-09-13,9,2001,Provoked,United Kingdom,diving,M,,injury,N,tiger,Reino Unido,United Kingdom,Royaume-Uni,GB,GBR,44
2001-09-08,9,2001,Provoked,United States of America,fishing,M,44.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2001-09-07,9,2001,Unprovoked,United States of America,walking,M,13.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2001-09-03,9,2001,Unprovoked,United States of America,swimming,M,28.0,fatal,Y,white,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2001-09-03,9,2001,Unprovoked,United States of America,swimming,F,23.0,injury,N,white,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2001-09-01,9,2001,Unprovoked,United States of America,swimming,M,10.0,fatal,Y,bull,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2001-08-31,8,2001,Unprovoked,Bahamas,fishing,M,44.0,injury,N,bull,Bahamas,Bahamas,Bahamas,BS,BHS,1 242
2001-08-29,8,2001,Unprovoked,United States of America,standing,F,29.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2001-08-25,8,2001,Unprovoked,United States of America,surf,M,18.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2001-08-22,8,2001,Unprovoked,United States of America,surf,M,17.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2001-08-12,8,2001,Unprovoked,Thailand,boating,M,21.0,injury,N,,Tailandia,Thailand,Thaïlande,TH,THA,66
2001-07-15,7,2001,Unprovoked,United States of America,surf,M,18.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2001-07-06,7,2001,Unprovoked,Mexico,surf,M,42.0,injury,N,,México,Mexico,Mexique,MX,MEX,52
2001-07-06,7,2001,Unprovoked,United States of America,swimming,M,8.0,injury,N,bull,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2001-06-12,6,2001,Unprovoked,United States of America,swimming,M,14.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2001-06-10,6,2001,Provoked,United States of America,fishing,M,52.0,no injury,N,white,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2001-06-03,6,2001,Unprovoked,United States of America,walking,F,29.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2001-05-23,5,2001,Unprovoked,United States of America,swimming,M,11.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2001-05-18,5,2001,Provoked,Philippines,fishing,M,24.0,injury,N,,Filipinas,Philippines,Philippines,PH,PHL,63
2001-05-08,5,2001,Unprovoked,South Africa,surf,M,26.0,injury,N,white,Sudáfrica,South Africa,Afrique du Sud,ZA,ZAF,27
2001-04-28,4,2001,Unprovoked,United States of America,surf,M,14.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2001-04-11,4,2001,Unprovoked,United States of America,surf,M,22.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2001-04-11,4,2001,Unprovoked,United States of America,surf,M,,injury,N,whitetip reef,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2001-04-10,4,2001,Unprovoked,United States of America,surf,,16.0,injury,N,blacktip,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2001-04-08,4,2001,Unprovoked,South Africa,surf,M,46.0,injury,N,white,Sudáfrica,South Africa,Afrique du Sud,ZA,ZAF,27
2001-04-05,4,2001,Unprovoked,United States of America,surf,M,26.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2001-04-02,4,2001,Unprovoked,Australia,surf,M,40.0,injury,N,bronze whaler,Australia,Australia,Australie,AU,AUS,61
2001-03-23,3,2001,Unprovoked,United States of America,surf,M,,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2001-03-09,3,2001,Unprovoked,United States of America,surf,M,,injury,N,spinner,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2001-02-26,2,2001,Boating,Australia,fishing,,,no injury,N,white,Australia,Australia,Australie,AU,AUS,61
2001-02-04,2,2001,Unprovoked,Australia,surf,M,40.0,injury,N,bronze whaler,Australia,Australia,Australie,AU,AUS,61
2001-01-24,1,2001,Boating,Australia,boating,M,35.0,no injury,N,,Australia,Australia,Australie,AU,AUS,61
2001-01-24,1,2001,Unprovoked,Cuba,swimming,F,55.0,injury,N,,Cuba,Cuba,Cuba,CU,CUB,53
2001-01-21,1,2001,Boating,Australia,fishing,,,no injury,N,white,Australia,Australia,Australie,AU,AUS,61
2001-01-09,1,2001,Unprovoked,United States of America,surf,M,,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2001-01-06,1,2001,Boating,New Zealand,boating,M,,no injury,N,white,Nueva Zelanda,New Zealand,Nouvelle-Zélande,NZ,NZL,64
2000-12-24,12,2000,Unprovoked,Australia,diving,M,23.0,injury,N,,Australia,Australia,Australie,AU,AUS,61
2000-12-12,12,2000,Unprovoked,Fiji,swimming,M,47.0,fatal,Y,,Fiyi,Fiji,Fidji,FJ,FJI,679
2000-12-01,12,2000,Unprovoked,New Zealand,surf,F,,fatal,Y,,Nueva Zelanda,New Zealand,Nouvelle-Zélande,NZ,NZL,64
2000-11-21,11,2000,Unprovoked,Australia,diving,M,28.0,no injury,N,tiger,Australia,Australia,Australie,AU,AUS,61
2000-11-20,11,2000,Invalid,Australia,boating,M,47.0,injury,,,Australia,Australia,Australie,AU,AUS,61
2000-11-17,11,2000,Unprovoked,United States of America,swimming,M,73.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2000-11-10,11,2000,Invalid,United States of America,walking,F,27.0,no injury,,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2000-10-29,10,2000,Boat,Australia,fishing,,31.0,no injury,N,white,Australia,Australia,Australie,AU,AUS,61
2000-10-20,10,2000,Unprovoked,United States of America,surf,M,23.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2000-10-18,10,2000,Unprovoked,United States of America,swimming,F,56.0,injury,N,tiger,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2000-10-14,10,2000,Unprovoked,United States of America,swimming,M,69.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2000-10-09,10,2000,Unprovoked,United States of America,surf,M,17.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2000-10-02,10,2000,Unprovoked,United States of America,surf,M,24.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2000-09-25,9,2000,Unprovoked,Australia,surf,M,17.0,fatal,Y,white,Australia,Australia,Australie,AU,AUS,61
2000-09-24,9,2000,Unprovoked,Australia,surf,M,25.0,fatal,Y,white,Australia,Australia,Australie,AU,AUS,61
2000-09-10,9,2000,Unprovoked,United States of America,swimming,M,8.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2000-09-10,9,2000,Unprovoked,South Africa,diving,M,48.0,injury,N,white,Sudáfrica,South Africa,Afrique du Sud,ZA,ZAF,27
2000-08-31,8,2000,Unprovoked,United States of America,swimming,M,47.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2000-08-15,8,2000,Unprovoked,United States of America,surf,M,53.0,injury,N,tiger,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2000-08-12,8,2000,Unprovoked,United States of America,standing,F,44.0,injury,N,blacktip,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2000-08-11,8,2000,Invalid,United States of America,swimming,M,,injury,,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2000-07-22,7,2000,Unprovoked,United States of America,diving,F,45.0,injury,N,nurse,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2000-07-15,7,2000,Unprovoked,South Africa,surf,M,18.0,no injury,N,,Sudáfrica,South Africa,Afrique du Sud,ZA,ZAF,27
2000-07-15,7,2000,Unprovoked,South Africa,surf,M,,no injury,N,,Sudáfrica,South Africa,Afrique du Sud,ZA,ZAF,27
2000-07-12,7,2000,Unprovoked,Tonga,diving,M,69.0,injury,N,grey reef shark,Tonga,Tonga,Tonga,TO,TON,676
2000-07-06,7,2000,Unprovoked,United States of America,swimming,F,12.0,injury,N,tiger,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2000-07-04,7,2000,Unprovoked,United States of America,walking,F,20.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2000-07-04,7,2000,Unprovoked,United States of America,fishing,F,55.0,injury,N,nurse,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2000-06-29,6,2000,Boat,New Zealand,fishing,M,,no injury,N,mako,Nueva Zelanda,New Zealand,Nouvelle-Zélande,NZ,NZL,64
2000-06-10,6,2000,Unprovoked,United States of America,surf,M,17.0,injury,N,blacktip,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2000-04-09,4,2000,Unprovoked,United States of America,surf,M,,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2000-03-30,3,2000,Unprovoked,Australia,swimming,M,26.0,injury,N,,Australia,Australia,Australie,AU,AUS,61
2000-03-24,3,2000,Unprovoked,United States of America,surf,M,37.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2000-03-15,3,2000,Unprovoked,New Caledonia,fishing,M,35.0,fatal,Y,tiger,Nueva Caledonia,New Caledonia,Nouvelle-Calédonie,NC,NCL,687
2000-03-14,3,2000,Unprovoked,Australia,surf,M,,no injury,N,tiger,Australia,Australia,Australie,AU,AUS,61
2000-03-10,3,2000,Boating,Australia,boating,,,no injury,N,,Australia,Australia,Australie,AU,AUS,61
2000-03-03,3,2000,Invalid,New Zealand,boating,M,27.0,injury,,,Nueva Zelanda,New Zealand,Nouvelle-Zélande,NZ,NZL,64
2000-03-02,3,2000,Unprovoked,Australia,swimming,M,,injury,N,,Australia,Australia,Australie,AU,AUS,61
2000-02-19,2,2000,Unprovoked,South Africa,surf,M,,injury,N,white,Sudáfrica,South Africa,Afrique du Sud,ZA,ZAF,27
2000-02-01,2,2000,Unprovoked,Australia,surf,M,26.0,injury,N,,Australia,Australia,Australie,AU,AUS,61
2000-01-05,1,2000,Unprovoked,Thailand,diving,M,35.0,fatal,Y,,Tailandia,Thailand,Thaïlande,TH,THA,66
1999-12-14,12,1999,Invalid,United States of America,diving,M,,injury,,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
1999-12-06,12,1999,Invalid,Brazil,fishing,M,39.0,injury,N,,Brasil,Brazil,Brésil,BR,BRA,55
1999-12-02,12,1999,Unprovoked,United States of America,surf,M,35.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
1999-11-23,11,1999,Unprovoked,United States of America,swimming,F,51.0,injury,N,tiger,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
1999-11-15,11,1999,Unprovoked,United States of America,surf,M,,no injury,N,white,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
1999-11-13,11,1999,Unprovoked,South Africa,surf,M,35.0,injury,N,white,Sudáfrica,South Africa,Afrique du Sud,ZA,ZAF,27
1999-11-06,11,1999,Unprovoked,Brazil,swimming,M,39.0,injury,N,,Brasil,Brazil,Brésil,BR,BRA,55
1999-10-30,10,1999,Unprovoked,United States of America,surf,M,45.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
1999-10-30,10,1999,Unprovoked,United States of America,surf,M,13.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
1999-10-20,10,1999,Unprovoked,United States of America,surf,M,,injury,N,lemon,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
1999-10-01,10,1999,Unprovoked,United States of America,surf,M,16.0,injury,N,tiger,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
1999-09-29,9,1999,Unprovoked,United States of America,surf,M,22.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
1999-09-24,9,1999,Boating,Italy,fishing,,,no injury,N,white,Italia,Italy,Italie,IT,ITA,39
1999-09-19,9,1999,Unprovoked,United States of America,boating,M,37.0,no injury,N,white,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
1999-09-16,9,1999,Unprovoked,United States of America,walking,F,61.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
1999-09-10,9,1999,Unprovoked,United States of America,walking,F,10.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
1999-09-04,9,1999,Provoked,United States of America,walking,M,7.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
1999-08-24,8,1999,Unprovoked,United States of America,surf,M,,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
1999-08-23,8,1999,Unprovoked,Marshall Islands,fishing,M,23.0,injury,N,,Islas Marshall,Marshall Islands,Iles Marshall,MH,MHL,692
1999-08-21,8,1999,Unprovoked,United States of America,surf,M,17.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
1999-07-29,7,1999,Unprovoked,South Africa,surf,M,42.0,injury,N,white,Sudáfrica,South Africa,Afrique du Sud,ZA,ZAF,27
1999-07-21,7,1999,Unprovoked,United States of America,surf,M,43.0,injury,N,tiger,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
1999-07-15,7,1999,Unprovoked,South Africa,surf,M,14.0,fatal,Y,white,Sudáfrica,South Africa,Afrique du Sud,ZA,ZAF,27
1999-07-04,7,1999,Unprovoked,United States of America,walking,F,30.0,injury,N,blacktip,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
1999-07-03,7,1999,Unprovoked,South Africa,surf,M,29.0,injury,N,white,Sudáfrica,South Africa,Afrique du Sud,ZA,ZAF,27
1999-06-17,6,1999,Unprovoked,United States of America,surf,M,21.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
1999-06-12,6,1999,Unprovoked,United States of America,swimming,M,41.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
1999-06-09,6,1999,Unprovoked,United States of America,swimming,M,5.0,injury,N,blacktip,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
1999-05-29,5,1999,Unprovoked,Australia,surf,M,22.0,fatal,Y,white,Australia,Australia,Australie,AU,AUS,61
1999-04-22,4,1999,Unprovoked,Mauritius,swimming,F,41.0,injury,N,grey reef shark,Mauricio,Mauritius,Iles Maurice,MU,MUS,230
1999-04-01,4,1999,Unprovoked,United States of America,surf,M,14.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
1999-03-18,3,1999,Unprovoked,New Zealand,diving,M,,no injury,N,broadnose sevengill,Nueva Zelanda,New Zealand,Nouvelle-Zélande,NZ,NZL,64
1999-03-14,3,1999,Provoked,New Zealand,fishing,M,28.0,injury,N,mako,Nueva Zelanda,New Zealand,Nouvelle-Zélande,NZ,NZL,64
1999-03-08,3,1999,Unprovoked,United States of America,surf,M,18.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
1999-01-29,1,1999,Unprovoked,Mauritius,fishing,M,47.0,injury,N,bull,Mauricio,Mauritius,Iles Maurice,MU,MUS,230
1999-01-03,1,1999,Invalid,Australia,fishing,F,37.0,injury,,,Australia,Australia,Australie,AU,AUS,61
1999-01-01,1,1999,Unprovoked,South Africa,fishing,M,30.0,injury,N,white,Sudáfrica,South Africa,Afrique du Sud,ZA,ZAF,27
1998-12-18,12,1998,Unprovoked,South Africa,swimming,M,14.0,injury,N,,Sudáfrica,South Africa,Afrique du Sud,ZA,ZAF,27
1998-12-15,12,1998,Unprovoked,Australia,surf,F,21.0,injury,N,,Australia,Australia,Australie,AU,AUS,61
1998-11-21,11,1998,Unprovoked,United States of America,swimming,M,9.0,fatal,Y,tiger,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
1998-11-11,11,1998,Unprovoked,United States of America,walking,M,13.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
1998-11-05,11,1998,Unprovoked,United States of America,surf,M,32.0,no injury,N,white,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
